event,mean.TA,mean.DIC,mean.DIC.new.sal,Salinity,Salinity.new,Temperature,Area,Omega.aragonite,pH,pH_new,taxa,Normalized.reads
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Blastocladiaceae|Blastocladiella|Blastocladiella emersonii,0.17767149031571372
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Campanulariidae|Clytia|Clytia folleata,0.023598558364365304
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Campanulariidae|Clytia|Clytia gracilis,0.1657556600639194
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Campanulariidae|Clytia|NA,4.182552401455104e-4
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Campanulariidae|NA|NA,0.021238586830290198
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Campanulariidae|Obelia|NA,0.006058475284245543
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Campanulariidae|Orthopyxis|NA,0.10008869455348542
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Campanulariidae|Orthopyxis|Orthopyxis integra,0.004492876907046111
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Chaetocerotaceae|Chaetoceros|Chaetoceros socialis,0.07910476646535977
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Chaetocerotaceae|Chaetoceros|Chaetoceros sp. MBTD-CMFRI-S045,1
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Chaetocerotaceae|Chaetoceros|NA,0.00689837232795469
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Chattonellaceae|Chattonella|Chattonella subsalsa,0.0015774878654351888
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Chironomidae|Orthocladius|Orthocladius sp. BOLD-2016,0.4924457697596669
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Chromulinaceae|Pedospumella|Pedospumella sinomuralis,0.004804954788422442
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Chrysochromulinaceae|Chrysochromulina|Chrysochromulina sp. CCMP291,0.00953612147410411
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Clausocalanidae|Pseudocalanus|Pseudocalanus newmani,3.117327873388441e-4
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Coscinodiscaceae|Coscinodiscus|Coscinodiscus wailesii,0.0012913815601413902
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Cymatosiraceae|Minutocellus|Minutocellus polymorphus,0.06870606017047247
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Dinobryaceae|Poteriospumella|Poteriospumella lacustris,0.054341088061829836
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Dinophysiaceae|Dinophysis|NA,0.15625231585841967
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Fragilariaceae|Asterionellopsis|Asterionellopsis guyunusae,0.005007840943142267
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Fragilariaceae|Grammonema|Grammonema striatula,0.39646987249969867
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Gonyaulacaceae|Alexandrium|NA,0.02356218919707925
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Gymnodiniaceae|NA|NA,0.2604152069791368
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Heterocapsaceae|Heterocapsa|Heterocapsa rotundata,0.26952144136055783
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Kareniaceae|Karlodinium|NA,0.0615571648444579
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Kareniaceae|NA|NA,0.018763162365294562
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Laridae|Larus|NA,0.001886459728183614
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Lithodesmiaceae|Ditylum|Ditylum brightwellii,0.07253412124459652
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Mamiellaceae|Micromonas|Micromonas pusilla,0.24446701365083892
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,NA|Apodachlya|Apodachlya minima,0.1524690656015563
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,NA|Dictyocha|Dictyocha speculum,0.0035163953756181606
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,NA|Phytophthora|Phytophthora taxon paludosa,0.03931318229806484
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,NA|Pyramimonas|Pyramimonas parkeae,0.32423204162156727
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Naviculaceae|Navicula|NA,0.598751669599899
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Naviculaceae|Navicula|Navicula cryptocephala,0.006548687121486486
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Naviculaceae|Navicula|Navicula glaciei,0.17102798825127927
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Naviculaceae|Navicula|Navicula sp. BOLD:AAO6951,0.6726718633419249
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Noelaerhabdaceae|Emiliania|Emiliania huxleyi,1.4948028790428086e-4
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Phaeocystaceae|Phaeocystis|Phaeocystis antarctica,0.1128659243381196
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Phaeocystaceae|Phaeocystis|Phaeocystis globosa,0.02218183468017591
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Pyrenomonadaceae|Rhodomonas|Rhodomonas salina,1
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Pythiaceae|Pythium|Pythium pachycaule,0.06258597854920289
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Pythiaceae|Pythium|Pythium tracheiphilum,0.013048070385019856
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Pythiaceae|Salispina|Salispina spinosa,0.11776005732039506
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Rhizosoleniaceae|Rhizosolenia|Rhizosolenia setigera,0.697857586464161
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Rhodomelaceae|Neorhodomela|Neorhodomela oregona,1
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Rhodomelaceae|Odonthalia|Odonthalia floccosa,0.002501429941787599
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Rhodomelaceae|Polysiphonia|Polysiphonia hendryi,0.04895550518507037
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Rhodomelaceae|Pterosiphonia|Pterosiphonia bipinnata,0.020586207731133652
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Skeletonemataceae|Skeletonema|Skeletonema cf. pseudocostatum,0.2936629915468914
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Skeletonemataceae|Skeletonema|Skeletonema dohrnii,4.686619933207234e-4
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Skeletonemataceae|Skeletonema|Skeletonema japonicum,0.010189485169015307
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Stephanodiscaceae|Stephanodiscus|NA,0.004609105814632343
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Thalassionemataceae|Thalassionema|Thalassionema nitzschioides,0.01593264623201489
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Thalassiosiraceae|Thalassiosira|Thalassiosira nordenskioeldii,0.15179174641398158
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Triparmaceae|Triparma|Triparma laevis,0.022953307556248536
CP_2017-06-01,2104.4969,1861.4179,1857.976,34.322541,30.314571,11.2,SJI,2.5203292565226953,8.1917112903268,8.25355601432823,Ulmaridae|Aurelia|Aurelia labiata,0.005644391495892657
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Acartiidae|Acartia|Acartia longiremis,0.44341714920931474
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Aequoreidae|Aequorea|Aequorea sp. MW-2012,0.002792461293786546
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Apusomonadidae|Thecamonas|Thecamonas trahens,0.07024551152462905
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Attheyaceae|Attheya|Attheya longicornis,0.009944500841138666
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Bacillariaceae|Nitzschia|Nitzschia cf. promare,0.025880878323717323
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Bacillariaceae|Pseudo-nitzschia|NA,0.00304156711956684
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Bacillariaceae|Pseudo-nitzschia|Pseudo-nitzschia hasleana,0.007177566846097392
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Bathycoccaceae|Bathycoccus|Bathycoccus prasinos,0.0044301543595083
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Blastocladiaceae|Blastocladiella|Blastocladiella emersonii,0.049258813826106806
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Campanulariidae|Clytia|Clytia gracilis,0.3810958757660493
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Campanulariidae|Clytia|NA,0.013792323696792794
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Campanulariidae|NA|NA,0.05134354927355021
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Campanulariidae|Obelia|NA,0.11336561857454537
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Campanulariidae|Orthopyxis|NA,0.397464874186979
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Campanulariidae|Orthopyxis|Orthopyxis integra,1
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Centropagidae|Centropages|Centropages abdominalis,0.09444253019101176
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Chaetocerotaceae|Chaetoceros|Chaetoceros socialis,0.015476056125432507
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Chaetocerotaceae|Chaetoceros|Chaetoceros sp. MBTD-CMFRI-S045,0.5426313387242343
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Chaetocerotaceae|Chaetoceros|Chaetoceros sp. MBTD-CMFRI-S062,0.005297777444771746
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Chaetocerotaceae|Chaetoceros|NA,0.0015443793161892794
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Chattonellaceae|Chattonella|Chattonella subsalsa,0.04155216686967516
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Chrysochromulinaceae|Chrysochromulina|Chrysochromulina sp. CCMP291,0.30953452841031615
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Clausocalanidae|Pseudocalanus|Pseudocalanus newmani,0.4204021364885262
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Coscinodiscaceae|Coscinodiscus|Coscinodiscus wailesii,0.43228509986582303
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Cymatosiraceae|Minutocellus|Minutocellus polymorphus,0.06972286721110527
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Dinobryaceae|Poteriospumella|Poteriospumella lacustris,0.13110224491888925
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Dinophysiaceae|Dinophysis|NA,1
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Dolichomastigaceae|Dolichomastix|Dolichomastix tenuilepis,0.23354235890773725
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Fragilariaceae|Asterionellopsis|Asterionellopsis glacialis,0.013895208834915856
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Fragilariaceae|Asterionellopsis|Asterionellopsis tropicalis,0.0595717490710292
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Fragilariaceae|Grammonema|Grammonema striatula,0.037097021240399694
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Hemiaulaceae|Eucampia|Eucampia zodiacus,0.27738930359280745
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Heterocapsaceae|Heterocapsa|Heterocapsa rotundata,0.010661368111906835
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Kareniaceae|Karlodinium|NA,0.35544982566021777
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Kareniaceae|NA|NA,0.03748188722101792
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Lithodesmiaceae|Ditylum|Ditylum brightwellii,0.14425926602612907
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Mamiellaceae|Micromonas|Micromonas pusilla,0.042965413367707296
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,NA|Dictyocha|Dictyocha speculum,0.05757646942758589
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,NA|Pseudochattonella|Pseudochattonella farcimen,0.005471832029662833
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Naviculaceae|Navicula|NA,1
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Oecophoridae|Chrysonoma|Chrysonoma sp. ANIC15,0.20971742830599388
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Paracalanidae|Paracalanus|Paracalanus sp. C AC-2013,0.006499939679068234
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Phaeocystaceae|Phaeocystis|Phaeocystis antarctica,0.02960456002978091
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Phaeocystaceae|Phaeocystis|Phaeocystis globosa,0.10382175027532277
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Protoperidiniaceae|Protoperidinium|Protoperidinium cf. depressum,0.6077844551885365
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Pycnococcaceae|NA|NA,0.027487727919260317
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Pythiaceae|Pythium|Pythium pachycaule,0.12023822823376905
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Pythiaceae|Pythium|Pythium tracheiphilum,0.6611232692894078
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Rhizosoleniaceae|Rhizosolenia|Rhizosolenia setigera,0.24333374377154146
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Rhodomelaceae|Neorhodomela|Neorhodomela oregona,0.008057991433194528
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Skeletonemataceae|Skeletonema|NA,0.013194510487333493
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Skeletonemataceae|Skeletonema|Skeletonema cf. pseudocostatum,0.08307692164854219
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Skeletonemataceae|Skeletonema|Skeletonema dohrnii,0.007646064956812687
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Skeletonemataceae|Skeletonema|Skeletonema japonicum,0.001606406854256125
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Stephanopyxidaceae|Stephanopyxis|Stephanopyxis turris,0.42103021435202137
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Thalassionemataceae|Thalassionema|Thalassionema nitzschioides,3.685618477989121e-4
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Thalassiosiraceae|Thalassiosira|Thalassiosira nordenskioeldii,0.051785365511600547
CP_2017-07-01,2124.6437,1943.3268,1931.206,32.648708,29.242153,11.9,SJI,1.9986791960912773,8.064657345002603,8.13958002424477,Triparmaceae|Triparma|Triparma laevis,0.11721516277253408
CP_2017-08-01,2119.4037,2089.1856,2076.161,29.539185,26.144057,11.4,SJI,0.7823029233320437,7.6510917953927855,7.738823697675051,Acartiidae|Acartia|Acartia californiensis,0.013775837876492232
CP_2017-08-01,2119.4037,2089.1856,2076.161,29.539185,26.144057,11.4,SJI,0.7823029233320437,7.6510917953927855,7.738823697675051,Acartiidae|Acartia|Acartia longiremis,0.29996208529275914
CP_2017-08-01,2119.4037,2089.1856,2076.161,29.539185,26.144057,11.4,SJI,0.7823029233320437,7.6510917953927855,7.738823697675051,Aequoreidae|Aequorea|Aequorea sp. MW-2012,0.002042883955126663
CP_2017-08-01,2119.4037,2089.1856,2076.161,29.539185,26.144057,11.4,SJI,0.7823029233320437,7.6510917953927855,7.738823697675051,Attheyaceae|Attheya|Attheya longicornis,0.017224861545845176
CP_2017-08-01,2119.4037,2089.1856,2076.161,29.539185,26.144057,11.4,SJI,0.7823029233320437,7.6510917953927855,7.738823697675051,Bacillariaceae|Pseudo-nitzschia|NA,0.015896123926849668
