sample,Hash,nReads
LL_201801B.2,11a112ced1c85e620f6d97d82281a1bb58614e67,9344
TW_201801B.1,11a112ced1c85e620f6d97d82281a1bb58614e67,6557
TW_201801A.3,11a112ced1c85e620f6d97d82281a1bb58614e67,12433
LL_201801A.1,11a112ced1c85e620f6d97d82281a1bb58614e67,7500
SA_201801C.1,11a112ced1c85e620f6d97d82281a1bb58614e67,6026
LL_201801C.1,11a112ced1c85e620f6d97d82281a1bb58614e67,4991
TR_201801A.1,11a112ced1c85e620f6d97d82281a1bb58614e67,5708
LL_201801C.3,11a112ced1c85e620f6d97d82281a1bb58614e67,7571
SA_201801B.2,11a112ced1c85e620f6d97d82281a1bb58614e67,9155
PO_201801A.3,11a112ced1c85e620f6d97d82281a1bb58614e67,5547
LL_201801B.3,11a112ced1c85e620f6d97d82281a1bb58614e67,17146
LL_201803C.3,11a112ced1c85e620f6d97d82281a1bb58614e67,2123
TR_201803B.2,11a112ced1c85e620f6d97d82281a1bb58614e67,173
PO_201801B.1,11a112ced1c85e620f6d97d82281a1bb58614e67,4736
TW_201801A.2,11a112ced1c85e620f6d97d82281a1bb58614e67,10404
TR_201801B.3,11a112ced1c85e620f6d97d82281a1bb58614e67,18515
LL_201801C.2,11a112ced1c85e620f6d97d82281a1bb58614e67,10243
PO_201801C.3,11a112ced1c85e620f6d97d82281a1bb58614e67,5349
TR_201801A.2,11a112ced1c85e620f6d97d82281a1bb58614e67,14554
SA_201803C.3,11a112ced1c85e620f6d97d82281a1bb58614e67,140
TW_201801C.1,11a112ced1c85e620f6d97d82281a1bb58614e67,6570
TW_201801B.2,11a112ced1c85e620f6d97d82281a1bb58614e67,15414
SA_201801A.1,11a112ced1c85e620f6d97d82281a1bb58614e67,6967
TR_201801C.1,11a112ced1c85e620f6d97d82281a1bb58614e67,6075
TR_201801C.3,11a112ced1c85e620f6d97d82281a1bb58614e67,15568
LL_201710_B.1,11a112ced1c85e620f6d97d82281a1bb58614e67,171
PO_201801A.2,11a112ced1c85e620f6d97d82281a1bb58614e67,6862
TR_201801B.1,11a112ced1c85e620f6d97d82281a1bb58614e67,12225
TR_201803B.3,11a112ced1c85e620f6d97d82281a1bb58614e67,50
SA_201801C.3,11a112ced1c85e620f6d97d82281a1bb58614e67,12983
PO_201801C.2,11a112ced1c85e620f6d97d82281a1bb58614e67,4650
TW_201801C.2,11a112ced1c85e620f6d97d82281a1bb58614e67,15641
SA_201801B.3,11a112ced1c85e620f6d97d82281a1bb58614e67,8588
TR_201801A.3,11a112ced1c85e620f6d97d82281a1bb58614e67,13011
LL_201803C.2,11a112ced1c85e620f6d97d82281a1bb58614e67,314
LL_201710_B.2,11a112ced1c85e620f6d97d82281a1bb58614e67,189
PO_201801A.1,11a112ced1c85e620f6d97d82281a1bb58614e67,3521
PO_201801B.2,11a112ced1c85e620f6d97d82281a1bb58614e67,4302
SA_201801A.2,11a112ced1c85e620f6d97d82281a1bb58614e67,7236
TW_201801A.1,11a112ced1c85e620f6d97d82281a1bb58614e67,7200
LL_201801A.2,11a112ced1c85e620f6d97d82281a1bb58614e67,7954
LL_201801B.1,11a112ced1c85e620f6d97d82281a1bb58614e67,7387
SA_201801A.3,11a112ced1c85e620f6d97d82281a1bb58614e67,10700
TR_201801C.2,11a112ced1c85e620f6d97d82281a1bb58614e67,9332
LL_201803A.2,11a112ced1c85e620f6d97d82281a1bb58614e67,259
LL_201801A.3,11a112ced1c85e620f6d97d82281a1bb58614e67,13070
TW_201801B.3,11a112ced1c85e620f6d97d82281a1bb58614e67,6863
PO_201801B.3,11a112ced1c85e620f6d97d82281a1bb58614e67,4135
PO_201801C.1,11a112ced1c85e620f6d97d82281a1bb58614e67,2681
SA_201801C.2,11a112ced1c85e620f6d97d82281a1bb58614e67,10349
LL_201803B.1,11a112ced1c85e620f6d97d82281a1bb58614e67,2
TR_201801B.2,11a112ced1c85e620f6d97d82281a1bb58614e67,15460
PO_201803B.2,11a112ced1c85e620f6d97d82281a1bb58614e67,153
SA_201801B.1,11a112ced1c85e620f6d97d82281a1bb58614e67,9197
TW_201801C.3,11a112ced1c85e620f6d97d82281a1bb58614e67,9045
SA_201803B.1,11a112ced1c85e620f6d97d82281a1bb58614e67,40
SA_201805C.3,11a112ced1c85e620f6d97d82281a1bb58614e67,85
LL_201807A.3,11a112ced1c85e620f6d97d82281a1bb58614e67,548
PO_201805C.3,11a112ced1c85e620f6d97d82281a1bb58614e67,10
SA_201807C.3,11a112ced1c85e620f6d97d82281a1bb58614e67,880
PO_201807C.1,11a112ced1c85e620f6d97d82281a1bb58614e67,435
LL_201805A.2,11a112ced1c85e620f6d97d82281a1bb58614e67,3
LL_201807B.3,11a112ced1c85e620f6d97d82281a1bb58614e67,1548
TR_201807C.2,11a112ced1c85e620f6d97d82281a1bb58614e67,1007
K+.1,11a112ced1c85e620f6d97d82281a1bb58614e67,336
TR_201805A.2,11a112ced1c85e620f6d97d82281a1bb58614e67,186
LL_201807C.1,11a112ced1c85e620f6d97d82281a1bb58614e67,502
SA_201807A.3,11a112ced1c85e620f6d97d82281a1bb58614e67,1584
PO_201807C.3,11a112ced1c85e620f6d97d82281a1bb58614e67,259
TW_201807B.1,11a112ced1c85e620f6d97d82281a1bb58614e67,253
SA_201805C.1,11a112ced1c85e620f6d97d82281a1bb58614e67,14
LL_201805A.3,11a112ced1c85e620f6d97d82281a1bb58614e67,44
TR_201807A.2,11a112ced1c85e620f6d97d82281a1bb58614e67,1812
LL_201805A.1,11a112ced1c85e620f6d97d82281a1bb58614e67,19
LL_201710C.1,11a112ced1c85e620f6d97d82281a1bb58614e67,161
TR_201807B.1,11a112ced1c85e620f6d97d82281a1bb58614e67,2017
LL_201807B.2,11a112ced1c85e620f6d97d82281a1bb58614e67,345
TW_201807B.3,11a112ced1c85e620f6d97d82281a1bb58614e67,287
LL_201805C.3,11a112ced1c85e620f6d97d82281a1bb58614e67,21
LL_201807C.3,11a112ced1c85e620f6d97d82281a1bb58614e67,550
TW_201807A.2,11a112ced1c85e620f6d97d82281a1bb58614e67,226
TW_201805B.3,11a112ced1c85e620f6d97d82281a1bb58614e67,8
PO_201807A.3,11a112ced1c85e620f6d97d82281a1bb58614e67,282
LL_201807B.1,11a112ced1c85e620f6d97d82281a1bb58614e67,60
TR_201805A.3,11a112ced1c85e620f6d97d82281a1bb58614e67,956
SA_201807B.1,11a112ced1c85e620f6d97d82281a1bb58614e67,396
TW_201807A.1,11a112ced1c85e620f6d97d82281a1bb58614e67,509
LL_201807C.2,11a112ced1c85e620f6d97d82281a1bb58614e67,189
TR_201807B.2,11a112ced1c85e620f6d97d82281a1bb58614e67,1503
PO_201807B.1,11a112ced1c85e620f6d97d82281a1bb58614e67,780
PO_201807B.2,11a112ced1c85e620f6d97d82281a1bb58614e67,797
SA_201807A.1,11a112ced1c85e620f6d97d82281a1bb58614e67,305
TR_201807C.1,11a112ced1c85e620f6d97d82281a1bb58614e67,1735
SA_201807B.3,11a112ced1c85e620f6d97d82281a1bb58614e67,1001
TW_201807C.1,11a112ced1c85e620f6d97d82281a1bb58614e67,155
LL_201710C.2,11a112ced1c85e620f6d97d82281a1bb58614e67,65
SA_201807B.2,11a112ced1c85e620f6d97d82281a1bb58614e67,1050
TR_201807C.3,11a112ced1c85e620f6d97d82281a1bb58614e67,1526
TW_201805A.1,11a112ced1c85e620f6d97d82281a1bb58614e67,1648
SA_201807C.1,11a112ced1c85e620f6d97d82281a1bb58614e67,439
TW_201807C.3,11a112ced1c85e620f6d97d82281a1bb58614e67,445
SA_201805A.2,11a112ced1c85e620f6d97d82281a1bb58614e67,8
PO_201807B.3,11a112ced1c85e620f6d97d82281a1bb58614e67,883
TR_201807B.3,11a112ced1c85e620f6d97d82281a1bb58614e67,1968
TW_201807A.3,11a112ced1c85e620f6d97d82281a1bb58614e67,182
SA_201807A.2,11a112ced1c85e620f6d97d82281a1bb58614e67,1781
TR_201807A.1,11a112ced1c85e620f6d97d82281a1bb58614e67,2167
SA_201807C.2,11a112ced1c85e620f6d97d82281a1bb58614e67,520
LL_201805B.2,11a112ced1c85e620f6d97d82281a1bb58614e67,338
TR_201805B.3,11a112ced1c85e620f6d97d82281a1bb58614e67,452
LL_201807A.1,11a112ced1c85e620f6d97d82281a1bb58614e67,885
PO_201807A.1,11a112ced1c85e620f6d97d82281a1bb58614e67,1040
TW_201807B.2,11a112ced1c85e620f6d97d82281a1bb58614e67,131
LL_201807A.2,11a112ced1c85e620f6d97d82281a1bb58614e67,1069
TR_201807A.3,11a112ced1c85e620f6d97d82281a1bb58614e67,1380
SA_201803C.2,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,9724
TW_201803C.2,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,152
LL_201801A.1,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,380
LL_201803B.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,13145
TW_201803C.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,30
TW_201803B.2,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,904
SA_201803A.2,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,12049
SA_201803C.1,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,16474
SA_201801B.2,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,1142
LL_201803C.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,11248
TR_201803B.2,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,8445
LL_201803B.2,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,17478
PO_201803A.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,6611
PO_201803A.1,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,5006
PO_201803B.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,12076
SA_201803C.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,11776
TR_201803C.2,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,10420
TW_201803A.1,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,56
TW_201803A.2,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,242
SA_201801A.1,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,203
PO_201803C.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,4574
PO_201803C.2,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,10457
SA_201803A.1,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,12630
TR_201801C.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,1021
LL_201710_B.1,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,264
SA_201803B.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,9360
TW_201803B.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,147
TR_201803B.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,7930
TR_201803C.1,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,6193
LL_201803A.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,6233
SA_201801B.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,542
LL_201803C.1,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,6649
PO_201803B.1,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,3842
SA_201803B.2,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,11808
TR_201803A.1,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,9948
TR_201803C.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,16507
LL_201803C.2,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,10328
TR_201803B.1,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,5726
LL_201710_B.2,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,100
TW_201803C.1,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,468
SA_201801A.2,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,107
PO_201803C.1,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,5220
SA_201801A.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,450
LL_201803A.2,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,16314
LL_201801A.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,397
TR_201803A.2,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,17567
TW_201803B.1,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,376
SA_201803A.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,13273
LL_201803B.1,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,5878
TR_201801B.2,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,271
PO_201803A.2,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,6416
PO_201803B.2,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,8372
SA_201801B.1,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,730
LL_201710_B.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,20
LL_201803A.1,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,14903
TR_201803A.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,18008
SA_201803B.1,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,4918
PO_201805A.2,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,130
SA_201805C.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,1693
PO_201805C.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,2178
SA_201805B.2,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,698
PO_201805C.2,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,325
SA_201805B.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,1678
SA_201807A.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,1769
SA_201805A.1,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,279
PO_201805B.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,788
SA_201805C.1,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,1030
LL_201807C.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,267
PO_201805C.1,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,1372
K+.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,122
PO_201805B.1,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,675
SA_201807B.1,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,75
PO_201805A.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,21
PO_201807B.1,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,10
SA_201805B.1,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,1677
SA_201807A.1,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,16
SA_201807B.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,314
SA_201805C.2,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,627
TW_201805A.1,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,625
TW_201807C.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,355
SA_201805A.2,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,119
PO_201805B.2,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,533
PO_201807B.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,9
SA_201805A.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,56
TW_201807A.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,4
TR_201805B.1,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,11
SA_201807C.2,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,753
TW_201805B.1,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,64
SA_201803C.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,4
LL_201801B.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,4741
TW_201801B.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,7967
TW_201801A.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,7885
LL_201801A.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,8082
SA_201801C.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,6278
LL_201801C.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,5536
TR_201801A.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,7704
LL_201801C.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,6639
SA_201801B.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,5344
PO_201801A.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2349
LL_201801B.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,7849
LL_201803C.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,326
PO_201801B.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2908
TW_201801A.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,10337
TR_201801B.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,11517
LL_201801C.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,6125
PO_201801C.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,4004
TR_201801A.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,11467
TW_201801C.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,7434
TW_201801B.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,7178
SA_201801A.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,5546
TR_201801C.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,9824
TR_201801C.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,14099
LL_201710_B.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,495
PO_201801A.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1088
TR_201801B.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,13440
SA_201803B.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,27
SA_201801C.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,8546
PO_201801C.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2690
TW_201801C.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,10441
SA_201801B.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,7631
TR_201801A.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,11791
LL_201710_B.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,570
PO_201801A.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,4459
PO_201801B.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2322
SA_201801A.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2740
k+.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,3
TW_201801A.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,7745
LL_201801A.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,3949
LL_201801B.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,6175
SA_201801A.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,5550
TR_201801C.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,10244
LL_201803A.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,4
LL_201801A.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,6070
TW_201801B.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,6871
PO_201801B.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,3550
TR_201803A.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,8
PO_201801C.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1232
SA_201801C.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,6073
TR_201801B.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,8231
SA_201801B.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,10126
LL_201710_B.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1622
TW_201801C.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,4875
SA_201803B.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,64
LL_201805B.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,510
SA_201805C.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,609
LL_201807A.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1286
PO_201805C.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,62
SA_201805B.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,128
SA_201807C.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1567
PO_201807C.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1052
LL_201805A.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,260
LL_201807B.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1799
TR_201807C.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1863
TW_201805C.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,3950
TW_201805B.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1238
TR_201805A.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,189
LL_201807C.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,849
TR_201805C.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,465
SA_201805B.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,663
TW_201805A.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,5911
SA_201807A.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2599
PO_201807C.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1276
SA_201805A.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,299
TR_201805B.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,339
TW_201807B.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,260
TW_201805C.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,4551
LL_201805C.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,424
SA_201805C.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,349
LL_201805A.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,198
TR_201807A.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,3603
LL_201805A.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,405
LL_201710C.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,569
TR_201807B.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1894
LL_201807B.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1192
TW_201807B.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,268
LL_201805C.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,331
LL_201807C.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,762
TW_201807A.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,245
TW_201805B.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1334
PO_201805C.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,7
PO_201807A.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1212
PO_201805B.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,40
LL_201807B.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,530
TR_201805A.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2004
SA_201807B.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,538
TW_201807A.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,316
LL_201807C.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,758
TR_201807B.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1599
PO_201807B.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1212
PO_201807B.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1884
SA_201805B.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,545
SA_201807A.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,276
TR_201807C.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1065
SA_201807B.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1089
SA_201805C.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,192
TW_201807C.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,245
LL_201710C.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,151
SA_201807B.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1126
TR_201807C.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2902
TW_201805A.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,4616
LL_201805B.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,373
SA_201807C.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1092
TW_201807C.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1270
SA_201805A.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,236
K+.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,8
PO_201805B.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,14
LL_201805C.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,240
TW_201805C.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,5627
TR_201805C.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,435
PO_201807B.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2158
SA_201805A.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,285
LL_201710C.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,9
TW_201805A.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,5322
TR_201807B.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,3734
TW_201807A.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,160
TR_201805B.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,398
SA_201807A.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2049
TR_201807A.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,3822
SA_201807C.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2007
TW_201805B.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2178
LL_201805B.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,223
TR_201805B.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,257
LL_201807A.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1569
TR_201805A.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,195
TR_201805C.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,100
PO_201807A.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1877
TW_201807B.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,299
LL_201807A.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1513
TR_201807A.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2719
SA_201803C.2,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,836
