sample,Hash,nReads
FH_201805C.1,11a112ced1c85e620f6d97d82281a1bb58614e67,1068
FH_201801A.2,11a112ced1c85e620f6d97d82281a1bb58614e67,2431
LK_201803B.1,11a112ced1c85e620f6d97d82281a1bb58614e67,2998
FH_201801C.1,11a112ced1c85e620f6d97d82281a1bb58614e67,4811
FH_201801C.2,11a112ced1c85e620f6d97d82281a1bb58614e67,4720
CP_201803B.2,11a112ced1c85e620f6d97d82281a1bb58614e67,5871
CP_201803B.1,11a112ced1c85e620f6d97d82281a1bb58614e67,2570
CP_201801A.2,11a112ced1c85e620f6d97d82281a1bb58614e67,1758
LK_201803B.3,11a112ced1c85e620f6d97d82281a1bb58614e67,3541
CP_201803C.2,11a112ced1c85e620f6d97d82281a1bb58614e67,4348
CP_201805B.3,11a112ced1c85e620f6d97d82281a1bb58614e67,667
CP_201805A.2,11a112ced1c85e620f6d97d82281a1bb58614e67,412
FH_201803A.3,11a112ced1c85e620f6d97d82281a1bb58614e67,5038
FH_201805B.2,11a112ced1c85e620f6d97d82281a1bb58614e67,741
FH_201801A.1,11a112ced1c85e620f6d97d82281a1bb58614e67,3625
LK_201805A.3,11a112ced1c85e620f6d97d82281a1bb58614e67,132
CP_201803C.3,11a112ced1c85e620f6d97d82281a1bb58614e67,4282
CP_201803A.1,11a112ced1c85e620f6d97d82281a1bb58614e67,4507
LK_201803A.3,11a112ced1c85e620f6d97d82281a1bb58614e67,756
CP_201801C.1,11a112ced1c85e620f6d97d82281a1bb58614e67,4831
CP_201805C.3,11a112ced1c85e620f6d97d82281a1bb58614e67,54
CP_201801B.2,11a112ced1c85e620f6d97d82281a1bb58614e67,2863
CP_201801A.3,11a112ced1c85e620f6d97d82281a1bb58614e67,5900
CP_201803A.3,11a112ced1c85e620f6d97d82281a1bb58614e67,4938
LK_201803C.2,11a112ced1c85e620f6d97d82281a1bb58614e67,2865
FH_201805C.3,11a112ced1c85e620f6d97d82281a1bb58614e67,20
CP_201803A.2,11a112ced1c85e620f6d97d82281a1bb58614e67,3718
CP_201803C.1,11a112ced1c85e620f6d97d82281a1bb58614e67,2379
CP_201805B.1,11a112ced1c85e620f6d97d82281a1bb58614e67,213
LK_201801A.2,11a112ced1c85e620f6d97d82281a1bb58614e67,4970
FH_201805B.1,11a112ced1c85e620f6d97d82281a1bb58614e67,152
CP_201805A.1,11a112ced1c85e620f6d97d82281a1bb58614e67,191
Kangaroo.1,11a112ced1c85e620f6d97d82281a1bb58614e67,27
CP_201801C.3,11a112ced1c85e620f6d97d82281a1bb58614e67,6845
CP_201805B.2,11a112ced1c85e620f6d97d82281a1bb58614e67,603
CP_201801B.3,11a112ced1c85e620f6d97d82281a1bb58614e67,2065
LK_201801A.1,11a112ced1c85e620f6d97d82281a1bb58614e67,4573
FH_201803C.2,11a112ced1c85e620f6d97d82281a1bb58614e67,4082
FH_201805A.1,11a112ced1c85e620f6d97d82281a1bb58614e67,510
LK_201803B.2,11a112ced1c85e620f6d97d82281a1bb58614e67,6201
FH_201803A.1,11a112ced1c85e620f6d97d82281a1bb58614e67,3613
LK_201803A.1,11a112ced1c85e620f6d97d82281a1bb58614e67,920
FH_201801B.1,11a112ced1c85e620f6d97d82281a1bb58614e67,7337
FH_201805C.2,11a112ced1c85e620f6d97d82281a1bb58614e67,29
LK_201805A.1,11a112ced1c85e620f6d97d82281a1bb58614e67,258
CP_201805C.2,11a112ced1c85e620f6d97d82281a1bb58614e67,354
FH_201807B.3,11a112ced1c85e620f6d97d82281a1bb58614e67,1446
CP_201807C.2,11a112ced1c85e620f6d97d82281a1bb58614e67,2520
LK_201807B.3,11a112ced1c85e620f6d97d82281a1bb58614e67,2604
FH_201807C.2,11a112ced1c85e620f6d97d82281a1bb58614e67,1500
LK_201807C.2,11a112ced1c85e620f6d97d82281a1bb58614e67,2271
LK_201807A.1,11a112ced1c85e620f6d97d82281a1bb58614e67,1859
CP_201807A.3,11a112ced1c85e620f6d97d82281a1bb58614e67,1998
CP_201807A.2,11a112ced1c85e620f6d97d82281a1bb58614e67,2378
FH_201807B.1,11a112ced1c85e620f6d97d82281a1bb58614e67,1533
CP_201807C.1,11a112ced1c85e620f6d97d82281a1bb58614e67,3201
CP_201807B.3,11a112ced1c85e620f6d97d82281a1bb58614e67,1458
FH_201807A.2,11a112ced1c85e620f6d97d82281a1bb58614e67,1737
CP_201807C.3,11a112ced1c85e620f6d97d82281a1bb58614e67,3045
LK_201807B.1,11a112ced1c85e620f6d97d82281a1bb58614e67,1934
FH_201807B.2,11a112ced1c85e620f6d97d82281a1bb58614e67,1761
FH_201807C.3,11a112ced1c85e620f6d97d82281a1bb58614e67,962
FH_201807A.3,11a112ced1c85e620f6d97d82281a1bb58614e67,2120
LK_201807C.3,11a112ced1c85e620f6d97d82281a1bb58614e67,3900
LK_201807A.2,11a112ced1c85e620f6d97d82281a1bb58614e67,2043
CP_201807B.1,11a112ced1c85e620f6d97d82281a1bb58614e67,1886
LK_201807A.3,11a112ced1c85e620f6d97d82281a1bb58614e67,2408
CP_201807A.1,11a112ced1c85e620f6d97d82281a1bb58614e67,2012
CP_201807B.2,11a112ced1c85e620f6d97d82281a1bb58614e67,1585
LK_201807B.2,11a112ced1c85e620f6d97d82281a1bb58614e67,3061
FH_201807C.1,11a112ced1c85e620f6d97d82281a1bb58614e67,556
FH_201807A.1,11a112ced1c85e620f6d97d82281a1bb58614e67,1836
LK_201807C.1,11a112ced1c85e620f6d97d82281a1bb58614e67,2515
FH_201803A.2,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,5393
FH_201803B.1,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,9147
CP_201803B.3,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,5713
LK_201805B.3,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,1806
LK_201801B.1,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,5125
FH_201803C.1,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,6710
LK_201801B.2,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,5501
LK_201801A.3,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,2302
LK_201803A.2,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,472
FH_201801B.2,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,8236
CP_201801A.1,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,1131
FH_201801A.3,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,1613
LK_201803C.3,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,6117
LK_201801B.3,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,6640
FH_201805B.3,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,1737
FH_201801C.3,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,2426
LK_201803C.1,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,6398
FH_201805A.2,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,300
FH_201803C.3,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,3543
LK_201805B.2,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,2382
CP_201801C.2,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,3131
FH_201803B.2,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,5645
LK_201805B.1,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,2586
FH_201803B.3,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,6152
FH_201805C.1,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,449
FH_201801A.2,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,1296
LK_201803B.1,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,224
FH_201801C.1,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,4544
FH_201801C.2,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,161
CP_201803B.2,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,6507
LK_201805C.2,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,1898
CP_201803B.1,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,4537
CP_201801A.2,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,109
LK_201803B.3,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,4763
CP_201803C.2,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,4609
CP_201805B.3,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,39
CP_201805A.2,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,315
FH_201803A.3,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,11939
FH_201805B.2,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,319
FH_201801A.1,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,1498
LK_201805A.3,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,277
CP_201803C.3,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,5355
CP_201803A.1,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,12989
LK_201803A.3,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,1566
CP_201801C.1,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,3105
CP_201805C.3,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,379
CP_201801B.2,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,552
CP_201801A.3,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,1427
CP_201803A.3,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,7174
LK_201803C.2,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,5958
FH_201805C.3,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,496
CP_201803A.2,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,7387
CP_201803C.1,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,3395
LK_201801A.2,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,1724
CP_201805A.1,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,1506
Kangaroo.1,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,54
CP_201801C.3,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,1102
CP_201801B.3,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,662
LK_201801A.1,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,467
FH_201803C.2,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,5512
FH_201805A.1,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,2929
LK_201803B.2,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,11221
FH_201803A.1,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,8226
LK_201803A.1,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,19
FH_201801B.1,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,7571
FH_201805C.2,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,2286
LK_201805A.1,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,2647
CP_201805C.2,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,1392
FH_201807B.3,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,198
LK_201807A.1,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,75
CP_201807A.2,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,5
FH_201807B.1,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,27
LK_201807B.1,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,60
FH_201807C.3,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,79
FH_201807A.3,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,28
CP_201807A.1,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,4
FH_201803A.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1738
FH_201803B.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1742
CP_201803B.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2247
LK_201805B.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1282
LK_201801B.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,4197
CP_201805C.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2035
FH_201803C.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2370
LK_201801B.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2279
LK_201801A.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1788
LK_201803A.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1059
FH_201801B.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2268
CP_201801A.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1293
FH_201801A.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,543
LK_201805C.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,284
LK_201803C.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2045
LK_201801B.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1553
FH_201805B.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,133
FH_201801C.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1067
LK_201803C.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1725
FH_201805A.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1186
FH_201803C.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,736
LK_201805B.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1868
FH_201805A.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,548
LK_201805A.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,821
CP_201801B.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,3597
CP_201801C.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1039
FH_201803B.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1789
LK_201805B.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,834
FH_201803B.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2034
FH_201805C.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,753
FH_201801A.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,400
LK_201803B.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1417
FH_201801C.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,798
FH_201801C.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,996
CP_201803B.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,4017
LK_201805C.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,180
LK_201805C.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,66
CP_201803B.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1782
CP_201801A.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,395
LK_201803B.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1316
CP_201803C.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1463
CP_201805B.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,772
CP_201805A.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1162
FH_201803A.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1346
FH_201805B.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1861
FH_201801A.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1611
LK_201805A.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,294
CP_201803C.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2645
CP_201803A.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,3611
LK_201803A.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,832
CP_201801C.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,3188
CP_201805C.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,839
CP_201801B.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,686
CP_201801A.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,825
CP_201803A.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1980
LK_201803C.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1581
FH_201805C.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1733
CP_201803A.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1856
CP_201803C.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1417
CP_201805B.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1132
LK_201801A.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,668
FH_201805B.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,793
CP_201805A.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1745
Kangaroo.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,14
CP_201801C.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1467
CP_201805B.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,5453
CP_201801B.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2127
LK_201801A.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2381
FH_201803C.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1887
FH_201805A.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2092
LK_201803B.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2213
FH_201803A.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1880
LK_201803A.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1108
FH_201801B.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,3147
FH_201805C.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,487
LK_201805A.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1687
CP_201805C.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1899
FH_201807B.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,3526
CP_201807C.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,3943
LK_201807B.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,7102
FH_201807C.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1914
LK_201807C.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,3497
LK_201807A.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,3090
CP_201807A.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,5347
CP_201807A.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,4192
FH_201807B.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2613
CP_201807C.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,4189
CP_201807B.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,3505
FH_201807A.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2937
CP_201807C.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,4118
LK_201807B.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2963
FH_201807B.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2624
FH_201807C.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1753
FH_201807A.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,4005
LK_201807C.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,5585
LK_201807A.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,3461
CP_201807B.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2670
LK_201807A.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,4770
CP_201807A.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,3849
CP_201807B.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,3202
LK_201807B.2,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,5479
FH_201807C.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1726
FH_201807A.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2808
LK_201807C.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2626
FH_201807B.3,56414201122a2cb1eea699353a44e9f7f68741cc,7189
CP_201807C.2,56414201122a2cb1eea699353a44e9f7f68741cc,9383
Kangaroo.4,56414201122a2cb1eea699353a44e9f7f68741cc,5
LK_201807B.3,56414201122a2cb1eea699353a44e9f7f68741cc,6757
FH_201807C.2,56414201122a2cb1eea699353a44e9f7f68741cc,8018
LK_201807C.2,56414201122a2cb1eea699353a44e9f7f68741cc,7415
LK_201807A.1,56414201122a2cb1eea699353a44e9f7f68741cc,4765
CP_201807A.3,56414201122a2cb1eea699353a44e9f7f68741cc,3759
CP_201807A.2,56414201122a2cb1eea699353a44e9f7f68741cc,3822
FH_201807B.1,56414201122a2cb1eea699353a44e9f7f68741cc,7011
CP_201807C.1,56414201122a2cb1eea699353a44e9f7f68741cc,7762
CP_201807B.3,56414201122a2cb1eea699353a44e9f7f68741cc,5392
FH_201807A.2,56414201122a2cb1eea699353a44e9f7f68741cc,8872
CP_201807C.3,56414201122a2cb1eea699353a44e9f7f68741cc,11325
LK_201807B.1,56414201122a2cb1eea699353a44e9f7f68741cc,4287
FH_201807B.2,56414201122a2cb1eea699353a44e9f7f68741cc,6130
FH_201807C.3,56414201122a2cb1eea699353a44e9f7f68741cc,13576
FH_201807A.3,56414201122a2cb1eea699353a44e9f7f68741cc,11876
LK_201807C.3,56414201122a2cb1eea699353a44e9f7f68741cc,11580
LK_201807A.2,56414201122a2cb1eea699353a44e9f7f68741cc,4113
CP_201807B.1,56414201122a2cb1eea699353a44e9f7f68741cc,5496
LK_201807A.3,56414201122a2cb1eea699353a44e9f7f68741cc,5801
CP_201807A.1,56414201122a2cb1eea699353a44e9f7f68741cc,4264
CP_201807B.2,56414201122a2cb1eea699353a44e9f7f68741cc,5899
LK_201807B.2,56414201122a2cb1eea699353a44e9f7f68741cc,6713
FH_201807C.1,56414201122a2cb1eea699353a44e9f7f68741cc,6847
FH_201807A.1,56414201122a2cb1eea699353a44e9f7f68741cc,7287
LK_201807C.1,56414201122a2cb1eea699353a44e9f7f68741cc,7030
FH_201803A.2,8da6a90264f11ade3077e3ec214bc9995e17e14c,3626
FH_201803B.1,8da6a90264f11ade3077e3ec214bc9995e17e14c,4249
CP_201803B.3,8da6a90264f11ade3077e3ec214bc9995e17e14c,1018
LK_201805B.3,8da6a90264f11ade3077e3ec214bc9995e17e14c,1676
LK_201801B.1,8da6a90264f11ade3077e3ec214bc9995e17e14c,688
FH_201803C.1,8da6a90264f11ade3077e3ec214bc9995e17e14c,385
LK_201801B.2,8da6a90264f11ade3077e3ec214bc9995e17e14c,768
LK_201803A.2,8da6a90264f11ade3077e3ec214bc9995e17e14c,243
FH_201801B.2,8da6a90264f11ade3077e3ec214bc9995e17e14c,8985
FH_201801A.3,8da6a90264f11ade3077e3ec214bc9995e17e14c,329
LK_201803C.3,8da6a90264f11ade3077e3ec214bc9995e17e14c,3278
LK_201801B.3,8da6a90264f11ade3077e3ec214bc9995e17e14c,978
FH_201805B.3,8da6a90264f11ade3077e3ec214bc9995e17e14c,2250
FH_201801C.3,8da6a90264f11ade3077e3ec214bc9995e17e14c,1266
LK_201803C.1,8da6a90264f11ade3077e3ec214bc9995e17e14c,3297
FH_201805A.2,8da6a90264f11ade3077e3ec214bc9995e17e14c,886
FH_201803C.3,8da6a90264f11ade3077e3ec214bc9995e17e14c,2251
LK_201805B.2,8da6a90264f11ade3077e3ec214bc9995e17e14c,3139
FH_201805A.3,8da6a90264f11ade3077e3ec214bc9995e17e14c,1773
CP_201801B.1,8da6a90264f11ade3077e3ec214bc9995e17e14c,1024
CP_201801C.2,8da6a90264f11ade3077e3ec214bc9995e17e14c,2014
FH_201803B.2,8da6a90264f11ade3077e3ec214bc9995e17e14c,3653
LK_201805B.1,8da6a90264f11ade3077e3ec214bc9995e17e14c,3048
FH_201803B.3,8da6a90264f11ade3077e3ec214bc9995e17e14c,5423
FH_201805C.1,8da6a90264f11ade3077e3ec214bc9995e17e14c,4689
FH_201801A.2,8da6a90264f11ade3077e3ec214bc9995e17e14c,364
LK_201803B.1,8da6a90264f11ade3077e3ec214bc9995e17e14c,405
FH_201801C.1,8da6a90264f11ade3077e3ec214bc9995e17e14c,4473
FH_201801C.2,8da6a90264f11ade3077e3ec214bc9995e17e14c,3989
CP_201803B.2,8da6a90264f11ade3077e3ec214bc9995e17e14c,2384
LK_201805C.2,8da6a90264f11ade3077e3ec214bc9995e17e14c,5002
LK_201805C.1,8da6a90264f11ade3077e3ec214bc9995e17e14c,4284
CP_201803B.1,8da6a90264f11ade3077e3ec214bc9995e17e14c,1217
LK_201803B.3,8da6a90264f11ade3077e3ec214bc9995e17e14c,3758
CP_201803C.2,8da6a90264f11ade3077e3ec214bc9995e17e14c,539
CP_201805B.3,8da6a90264f11ade3077e3ec214bc9995e17e14c,543
CP_201805A.2,8da6a90264f11ade3077e3ec214bc9995e17e14c,2365
FH_201803A.3,8da6a90264f11ade3077e3ec214bc9995e17e14c,5200
